Ticker,Security Name,Sector,Industry,Price,Weight,Return,Contribution
III,Information Services Group Inc.,Information Technology,IT Services,4.22,0.00%,-22.23%,-0.02
RMAX,RE/MAX Holdings Inc.,Real Estate,Real Estate Management and Development,8.98,0.00%,-52.10%,-0.07
TWIN,Twin Disc Incorporated,Industrials,Machinery,14.00,0.00%,30.84%,0.02
PCTI,PCTEL Inc.,Information Technology,Communications Equipment,6.88,0.00%,51.13%,0.02
FARO,FARO Technologies Inc.,Information Technology,Electronic Equipment Instruments and Components,17.05,0.00%,-50.33%,-0.06
GLT,Glatfelter Corporation,Materials,Paper and Forest Products,1.37,0.00%,-61.30%,-0.10
EE,Excelerate Energy Inc.,Energy,Oil Gas and Consumable Fuels,17.77,0.00%,-31.61%,-0.03
RUSHB,Rush Enterprises Inc.,Industrials,Trading Companies and Distributors,42.11,0.00%,21.49%,0.01
CBAN,Colony Bankcorp Inc.,Financials,Banks,10.08,0.00%,-23.83%,-0.02
CZWI,Citizens Community Bancorp Inc.,Financials,Banks,10.64,0.00%,-20.19%,-0.02
BGSF,BGSF Inc.,Industrials,Professional Services,9.85,0.00%,-19.07%,-0.01
TMCI,Treace Medical Concepts Inc.,Health Care,Health Care Equipment and Supplies,6.03,0.00%,-75.37%,-0.19
UONEK,Urban One Inc.,Communication Services,Media,3.87,0.00%,-14.19%,-0.01
ESSA,ESSA Bancorp Inc.,Financials,Banks,15.89,0.00%,-21.54%,-0.02
ASUR,Asure Software Inc.,Industrials,Professional Services,8.56,0.00%,27.10%,0.01
SNFCA,Security National Financial Corporation,Financials,Financial Services,7.21,0.00%,6.78%,0.00
OVLY,Oak Valley Bancorp,Financials,Banks,25.05,0.00%,27.76%,0.01
INOD,Innodata Inc.,Industrials,Professional Services,8.23,0.00%,143.49%,0.04
AXTI,AXT Inc.,Information Technology,Semiconductors and Semiconductor Equipment,2.01,0.00%,-62.00%,-0.10
EVBN,Evans Bancorp Inc.,Financials,Banks,27.02,0.00%,-25.72%,-0.02
MNTX,Manitex International Inc.,Industrials,Machinery,6.30,0.00%,24.63%,0.01
AMWL,American Well Corporation,Health Care,Health Care Technology,1.24,0.00%,-70.26%,-0.14
PLBC,Plumas Bancorp,Financials,Banks,33.59,0.00%,2.34%,0.00
MRBK,Meridian Corporation,Financials,Banks,11.37,0.00%,-25.66%,-0.02
SLNO,Soleno Therapeutics Inc.,Health Care,Biotechnology,22.08,0.00%,1983.02%,0.05
FATE,Fate Therapeutics Inc.,Health Care,Biotechnology,1.99,0.00%,-91.33%,-0.60
FULC,Fulcrum Therapeutics Inc.,Health Care,Pharmaceuticals,3.47,0.00%,-51.40%,-0.06
PWOD,Penns Woods Bancorp Inc.,Financials,Banks,21.22,0.00%,-9.30%,-0.01
STRO,Sutro Biopharma Inc.,Health Care,Biotechnology,2.07,0.00%,-71.45%,-0.14
MBCN,Middlefield Banc Corp.,Financials,Banks,27.20,0.00%,-4.18%,0.00
ALOT,AstroNova Inc.,Information Technology,Technology Hardware Storage and Peripherals,13.56,0.00%,10.51%,0.01
CMT,Core Molding Technologies Inc.,Materials,Chemicals,16.61,0.00%,52.74%,0.02
PLUG,Plug Power Inc.,Industrials,Electrical Equipment,3.47,0.00%,-80.60%,-0.23
CPSI,Computer Programs and Systems Inc.,Health Care,Health Care Technology,11.04,0.00%,-61.43%,-0.09
FTCO,Fortitude Gold Corporation,Materials,Metals and Mining,6.06,0.00%,15.63%,0.01
ULBI,Ultralife Corporation,Industrials,Electrical Equipment,7.98,0.00%,72.73%,0.02
SBFG,SB Financial Group Inc.,Financials,Banks,13.01,0.00%,-19.33%,-0.01
NWFL,Norwood Financial Corp.,Financials,Banks,26.03,0.00%,-9.70%,-0.01
UFI,Unifi Inc.,Consumer Discretionary,Textiles Apparel and Luxury Goods,6.49,0.00%,-22.37%,-0.02
DDD,3D Systems Corporation,Industrials,Machinery,4.19,0.00%,-58.18%,-0.07
AC,Associated Capital Group Inc.,Financials,Capital Markets,32.81,0.00%,-19.91%,-0.01
AP,Ampco-Pittsburgh Corporation,Materials,Metals and Mining,2.79,0.00%,-16.96%,-0.01
FRD,Friedman Industries Incorporated,Materials,Metals and Mining,11.65,0.00%,24.77%,0.01
MEC,Mayville Engineering Company Inc.,Industrials,Machinery,11.64,0.00%,8.89%,0.00
WLDN,Willdan Group Inc.,Industrials,Professional Services,18.79,0.00%,16.13%,0.01
MPAA,Motorcar Parts of America Inc.,Consumer Discretionary,Automobile Components,8.38,0.00%,-48.68%,-0.05
AE,Adams Resources & Energy Inc.,Energy,Oil Gas and Consumable Fuels,30.76,0.00%,-21.29%,-0.01
UWMC,UWM Holdings Corporation,Financials,Financial Services,5.43,0.00%,38.69%,0.01
HGBL,Heritage Global Inc.,Financials,Capital Markets,2.93,0.00%,35.96%,0.01
EGAN,eGain Corporation,Information Technology,Software,6.86,0.00%,-15.52%,-0.01
ARGO,Argo Group International Holdings Ltd.,Financials,Insurance,29.99,0.00%,18.04%,0.01
FCCO,First Community Corporation,Financials,Banks,17.26,0.00%,-13.36%,-0.01
HWBK,Hawthorn Bancshares Inc.,Financials,Banks,21.49,0.00%,0.90%,0.00
INTT,inTEST Corporation,Information Technology,Semiconductors and Semiconductor Equipment,12.05,0.00%,22.34%,0.01
SSBI,Summit State Bank,Financials,Banks,12.27,0.00%,-18.28%,-0.01
AXR,AMREP Corporation,Real Estate,Real Estate Management and Development,15.38,0.00%,32.93%,0.01
SFBC,Sound Financial Bancorp Inc.,Financials,Banks,35.78,0.00%,-9.88%,-0.01
EMBC,Embecta Corp.,Health Care,Health Care Equipment and Supplies,14.82,0.00%,-55.04%,-0.06
DLA,Delta Apparel Inc.,Consumer Discretionary,Textiles Apparel and Luxury Goods,8.30,0.00%,-51.49%,-0.05
PHX,PHX Minerals Inc.,Energy,Oil Gas and Consumable Fuels,3.29,0.00%,-11.25%,-0.01
BSET,Bassett Furniture Industries Incorporated,Consumer Discretionary,Household Durables,15.57,0.00%,-14.71%,-0.01
PANL,Pangaea Logistics Solutions Ltd.,Industrials,Marine Transportation,6.53,0.00%,38.05%,0.01
NAUT,Nautilus Biotechnology Inc.,Health Care,Life Sciences Tools and Services,3.05,0.00%,46.63%,0.01
TBNK,Territorial Bancorp Inc.,Financials,Banks,6.91,0.00%,-64.48%,-0.08
CONN,Conn's Inc.,Consumer Discretionary,Specialty Retail,3.00,0.00%,-67.53%,-0.10
PNRG,PrimeEnergy Resources Corporation,Energy,Oil Gas and Consumable Fuels,104.99,0.00%,27.42%,0.01
BLBD,Blue Bird Corporation,Industrials,Machinery,18.05,0.00%,59.17%,0.02
PARAA,Paramount Global,Communication Services,Media,15.58,0.00%,-26.69%,-0.02
ISSC,Innovative Solutions and Support Inc.,Industrials,Aerospace and Defense,7.90,0.00%,-10.23%,-0.01
OPBK,OP Bancorp,Financials,Banks,8.40,0.00%,-21.99%,-0.01
FINW,FinWise Bancorp,Financials,Banks,10.30,0.00%,12.57%,0.01
MCRI,Monarch Casino & Resort Inc.,Consumer Discretionary,Hotels Restaurants and Leisure,62.02,0.00%,-16.23%,-0.01
DJCO,Daily Journal Corporation,Communication Services,Media,293.16,0.00%,6.60%,0.00
ITI,Iteris Inc.,Information Technology,Electronic Equipment Instruments and Components,4.04,0.00%,29.07%,0.01
TH,Target Hospitality Corp.,Consumer Discretionary,Hotels Restaurants and Leisure,11.44,0.00%,-15.38%,-0.01
AGMA,Federal Agricultural Mortgage Corporation,Financials,Financial Services,133.49,0.00%,,
FNCB,FNCB Bancorp Inc.,Financials,Banks,6.06,0.00%,-20.90%,-0.01
KODK,Eastman Kodak Company,Information Technology,Technology Hardware Storage and Peripherals,3.52,0.00%,-20.54%,-0.01
HA,Hawaiian Holdings Inc.,Industrials,Passenger Airlines,4.09,0.00%,-72.61%,-0.11
PWFL,PowerFleet Inc.,Information Technology,Electronic Equipment Instruments and Components,2.09,0.00%,-22.30%,-0.01
BHA,Biglari Holdings Inc.,Consumer Discretionary,Hotels Restaurants and Leisure,700.00,0.00%,2.04%,0.00
VABK,Virginia National Bankshares Corporation,Financials,Banks,31.22,0.00%,-6.28%,0.00
BELFA,Bel Fuse Inc.,Information Technology,Electronic Equipment Instruments and Components,50.50,0.00%,43.12%,0.01
EML,The Eastern Company,Industrials,Machinery,18.73,0.00%,-13.84%,-0.01
IMUX,Immunic Inc.,Health Care,Biotechnology,0.97,0.00%,-33.61%,-0.02
RRBI,Red River Bancshares Inc.,Financials,Banks,48.82,0.00%,-14.57%,-0.01
BLFY,Blue Foundry Bancorp,Financials,Banks,8.22,0.00%,-35.12%,-0.02
PACW,PacWest Bancorp,Financials,Banks,7.35,0.00%,-73.41%,-0.11
UDMY,Udemy Inc.,Consumer Discretionary,Diversified Consumer Services,13.20,0.00%,-12.99%,-0.01
ACNT,Ascent Industries Co.,Materials,Metals and Mining,8.22,0.00%,-23.81%,-0.01
FVCB,FVCBankcorp Inc.,Financials,Banks,10.87,0.00%,-32.77%,-0.02
PROV,Provident Financial Holdings Inc.,Financials,Banks,11.17,0.00%,-17.27%,-0.01
CWBC,Community West Bancshares,Financials,Banks,12.95,0.00%,-8.51%,0.00
PBPB,Potbelly Corporation,Consumer Discretionary,Hotels Restaurants and Leisure,9.40,0.00%,64.62%,0.01
WLYB,John Wiley & Sons Inc.,Communication Services,Media,30.18,0.00%,-31.32%,-0.02
VTYX,Ventyx Biosciences Inc.,Health Care,Pharmaceuticals,2.38,0.00%,-91.03%,-0.36
MCBS,MetroCity Bankshares Inc.,Financials,Banks,20.10,0.00%,-10.52%,0.00
ENZ,Enzo Biochem Inc.,Health Care,Health Care Providers and Services,1.22,0.00%,-49.59%,-0.03
BWMN,Bowman Consulting Group Ltd.,Industrials,Construction and Engineering,29.86,0.00%,67.47%,0.01
LXFR,Luxfer Holdings PLC,Industrials,Machinery,7.98,0.00%,-45.69%,-0.03
LL,LL Flooring Holdings Inc.,Consumer Discretionary,Specialty Retail,2.82,0.00%,-65.14%,-0.06
SSBK,Southern States Bancshares Inc.,Financials,Banks,24.32,0.00%,-16.64%,-0.01
RGCO,RGC Resources Inc.,Utilities,Gas Utilities,16.03,0.00%,-24.29%,-0.01
LEGH,Legacy Housing Corporation,Consumer Discretionary,Household Durables,21.18,0.00%,22.43%,0.01
ANGI,Angi Inc.,Communication Services,Interactive Media and Services,1.90,0.00%,-21.49%,-0.01
TRUP,Trupanion Inc.,Financials,Insurance,22.70,0.00%,-65.00%,-0.06
SAMG,Silvercrest Asset Management Group Inc.,Financials,Capital Markets,15.88,0.00%,-9.57%,0.00
IBEX,IBEX Limited,Industrials,Professional Services,17.95,0.00%,-19.83%,-0.01
TSQ,Townsquare Media Inc.,Communication Services,Media,9.03,0.00%,17.15%,0.00
LYFT,Lyft Inc.,Industrials,Ground Transportation,9.77,0.00%,-23.07%,-0.01
CRBU,Caribou Biosciences Inc.,Health Care,Biotechnology,3.79,0.00%,-63.49%,-0.05
UP,Wheels Up Experience Inc.,Industrials,Passenger Airlines,1.21,0.00%,-92.58%,-0.36
ESOA,Energy Services of America Corporation,Energy,Energy Equipment and Services,4.52,0.00%,67.64%,0.01
HMNF,HMN Financial Inc.,Financials,Banks,18.06,0.00%,-19.57%,-0.01
RDI,Reading International Inc.,Communication Services,Entertainment,1.76,0.00%,-49.28%,-0.03
RCEL,AVITA Medical Inc.,Health Care,Biotechnology,12.50,0.00%,78.57%,0.01
VALU,Value Line Inc.,Financials,Capital Markets,43.73,0.00%,-25.63%,-0.01
CDMO,Avid Bioservices Inc.,Health Care,Biotechnology,5.02,0.00%,-67.32%,-0.06
SRRK,Scholar Rock Holding Corporation,Health Care,Biotechnology,9.88,0.00%,16.24%,0.00
EBMT,Eagle Bancorp Montana Inc.,Financials,Banks,11.54,0.00%,-35.28%,-0.02
TSE,Trinseo PLC,Materials,Chemicals,5.82,0.00%,-78.35%,-0.10
BBCP,Concrete Pumping Holdings Inc.,Industrials,Construction and Engineering,6.97,0.00%,-4.52%,0.00
LARK,Landmark Bancorp Inc.,Financials,Banks,18.50,0.00%,-20.55%,-0.01
ADES,Advanced Emissions Solutions Inc.,Materials,Chemicals,2.09,0.00%,,
OVID,Ovid Therapeutics Inc.,Health Care,Biotechnology,3.30,0.00%,106.25%,0.01
BV,BrightView Holdings Inc.,Industrials,Commercial Services and Supplies,7.19,0.00%,-21.59%,-0.01
TACT,TransAct Technologies Incorporated,Information Technology,Technology Hardware Storage and Peripherals,6.56,0.00%,19.27%,0.00
PMVP,PMV Pharmaceuticals Inc.,Health Care,Biotechnology,2.03,0.00%,-82.04%,-0.12
METCB,Ramaco Resources Inc.,Materials,Metals and Mining,16.25,0.00%,,
LFVN,LifeVantage Corporation,Consumer Staples,Personal Care Products,4.38,0.00%,23.65%,0.00
FCAP,First Capital Inc.,Financials,Banks,26.10,0.00%,12.89%,0.00
AFBI,Affinity Bancshares Inc.,Financials,Banks,14.07,0.00%,-3.50%,0.00
MYFW,First Western Financial Inc.,Financials,Banks,15.52,0.00%,-46.96%,-0.02
BGFV,Big 5 Sporting Goods Corporation,Consumer Discretionary,Specialty Retail,5.13,0.00%,-54.82%,-0.03
MXCT,MaxCyte Inc.,Health Care,Life Sciences Tools and Services,3.48,0.00%,-51.12%,-0.03
ENFN,Enfusion Inc.,Information Technology,Software,9.54,0.00%,-31.07%,-0.01
MGYR,Magyar Bancorp Inc.,Financials,Banks,9.46,0.00%,-24.25%,-0.01
ALLK,Allakos Inc.,Health Care,Biotechnology,1.80,0.00%,-75.51%,-0.07
AUBN,Auburn National Bancorporation Inc.,Financials,Banks,20.80,0.00%,-5.38%,0.00
CFBK,CF Bankshares Inc.,Financials,Banks,16.16,0.00%,-30.63%,-0.01
BROS,Dutch Bros Inc.,Consumer Discretionary,Hotels Restaurants and Leisure,27.04,0.00%,-24.22%,-0.01
CALB,California BanCorp,Financials,Banks,21.60,0.00%,-8.28%,0.00
CSPI,CSP Inc.,Information Technology,IT Services,23.70,0.00%,206.59%,0.02
XOMA,XOMA Corporation,Health Care,Biotechnology,15.91,0.00%,-10.67%,0.00
EVI,EVI Industries Inc.,Industrials,Trading Companies and Distributors,24.52,0.00%,37.52%,0.01
ATHA,Athira Pharma Inc.,Health Care,Pharmaceuticals,1.56,0.00%,-51.70%,-0.02
FSFG,First Savings Financial Group Inc.,Financials,Banks,14.75,0.00%,-32.14%,-0.01
RMBI,Richmond Mutual Bancorporation Inc.,Financials,Banks,10.47,0.00%,-18.84%,-0.01
CULP,Culp Inc.,Consumer Discretionary,Textiles Apparel and Luxury Goods,5.18,0.00%,0.78%,0.00
SUP,Superior Industries International Inc.,Consumer Discretionary,Automobile Components,2.60,0.00%,-47.26%,-0.02
KOD,Kodiak Sciences Inc.,Health Care,Biotechnology,1.80,0.00%,-76.19%,-0.07
YMAB,Y-mAbs Therapeutics Inc.,Health Care,Biotechnology,4.88,0.00%,7.02%,0.00
SMLR,Semler Scientific Inc.,Health Care,Health Care Equipment and Supplies,34.38,0.00%,8.56%,0.00
BSVN,Bank7 Corp.,Financials,Banks,22.16,0.00%,-11.36%,0.00
PAY,Paymentus Holdings Inc.,Financials,Financial Services,16.03,0.00%,28.55%,0.00
OPOF,Old Point Financial Corporation,Financials,Banks,15.46,0.00%,-39.00%,-0.01
USCB,USCB Financial Holdings Inc.,Financials,Banks,11.27,0.00%,-16.77%,0.00
ALPN,Alpine Immune Sciences Inc.,Health Care,Biotechnology,11.56,0.00%,100.35%,0.01
GRPH,Graphite Bio Inc.,Health Care,Biotechnology,2.30,0.00%,-32.55%,-0.01
ACU,Acme United Corporation,Industrials,Commercial Services and Supplies,36.83,0.00%,48.40%,0.01
FLIC,The First of Long Island Corporation,Financials,Banks,10.95,0.00%,-34.86%,-0.01
RLMD,Relmada Therapeutics Inc.,Health Care,Pharmaceuticals,2.82,0.00%,-55.59%,-0.03
AVO,Mission Produce Inc.,Consumer Staples,Food Products,8.85,0.00%,-45.47%,-0.02
FTHM,Fathom Holdings Inc.,Real Estate,Real Estate Management and Development,3.31,0.00%,-19.66%,0.00
4875,MediciNova Inc.,Health Care,Biotechnology,273.00,0.00%,-10.20%,0.00
BNGO,Bionano Genomics Inc.,Health Care,Life Sciences Tools and Services,1.28,0.00%,-95.19%,-0.39
WULF,TeraWulf Inc.,Information Technology,Software,1.01,0.00%,-12.17%,0.00
BRDG,Bridge Investment Group Holdings Inc.,Financials,Capital Markets,7.59,0.00%,-49.65%,-0.02
GHL,Greenhill & Co. Inc.,Financials,Capital Markets,14.61,0.00%,41.91%,0.01
VTNR,Vertex Energy Inc.,Energy,Oil Gas and Consumable Fuels,3.77,0.00%,-57.88%,-0.03
UIS,Unisys Corporation,Information Technology,IT Services,4.22,0.00%,-17.58%,0.00
EGRX,Eagle Pharmaceuticals Inc.,Health Care,Biotechnology,9.50,0.00%,-74.73%,-0.06
APYX,Apyx Medical Corporation,Health Care,Health Care Equipment and Supplies,1.50,0.00%,-21.87%,-0.01
DOUG,Douglas Elliman Inc.,Real Estate,Real Estate Management and Development,1.81,0.00%,-55.23%,-0.02
OBT,Orange County Bancorp Inc.,Financials,Banks,43.42,0.00%,-5.04%,0.00
SLDP,Solid Power Inc.,Consumer Discretionary,Automobile Components,1.46,0.00%,-74.07%,-0.05
LAW,CS Disco Inc.,Information Technology,Software,5.19,0.00%,-49.86%,-0.02
FET,Forum Energy Technologies Inc.,Energy,Energy Equipment and Services,23.14,0.00%,-22.48%,-0.01
INST,Instructure Holdings Inc.,Information Technology,Software,24.63,0.00%,4.41%,0.00
AGLE,Aeglea BioTherapeutics Inc.,Health Care,Biotechnology,10.18,0.00%,-70.28%,-0.04
NAII,Natural Alternatives International Inc.,Consumer Staples,Personal Care Products,6.07,0.00%,-23.93%,-0.01
GBIO,Generation Bio Co.,Health Care,Biotechnology,1.17,0.00%,-81.86%,-0.08
QRHC,Quest Resource Holding Corporation,Industrials,Commercial Services and Supplies,7.45,0.00%,-14.95%,0.00
LYRA,Lyra Therapeutics Inc.,Health Care,Pharmaceuticals,2.98,0.00%,-19.46%,0.00
HOWL,Werewolf Therapeutics Inc.,Health Care,Biotechnology,2.22,0.00%,-2.20%,0.00
INFU,InfuSystem Holdings Inc.,Health Care,Health Care Providers and Services,8.80,0.00%,2.09%,0.00
INZY,Inozyme Pharma Inc.,Health Care,Biotechnology,2.86,0.00%,58.89%,0.01
NHTC,Natural Health Trends Corp.,Consumer Staples,Personal Care Products,5.40,0.00%,36.27%,0.00
TRVI,Trevi Therapeutics Inc.,Health Care,Pharmaceuticals,1.34,0.00%,-31.28%,-0.01
FEIM,Frequency Electronics Inc.,Information Technology,Electronic Equipment Instruments and Components,7.52,0.00%,65.30%,0.01
BLZE,Backblaze Inc.,Information Technology,IT Services,5.88,0.00%,26.45%,0.00
EVCM,EverCommerce Inc.,Information Technology,Software,7.92,0.00%,13.96%,0.00
SYM,Symbotic Inc.,Industrials,Machinery,33.17,0.00%,225.52%,0.01
ARKR,Ark Restaurants Corp.,Consumer Discretionary,Hotels Restaurants and Leisure,15.40,0.00%,-18.22%,0.00
MNSB,MainStreet Bancshares Inc.,Financials,Banks,20.77,0.00%,-26.18%,-0.01
NOBH,Nobility Homes Inc.,Consumer Discretionary,Household Durables,29.25,0.00%,,
GSIT,GSI Technology Inc.,Information Technology,Semiconductors and Semiconductor Equipment,2.20,0.00%,6.28%,0.00
MRAM,Everspin Technologies Inc.,Information Technology,Semiconductors and Semiconductor Equipment,8.61,0.00%,34.95%,0.00
ISTR,Investar Holding Corporation,Financials,Banks,10.24,0.00%,-52.31%,-0.02
CTLP,Cantaloupe Inc.,Financials,Financial Services,6.38,0.00%,97.37%,0.01
SEMR,Semrush Holdings Inc.,Information Technology,Software,8.81,0.00%,-26.40%,-0.01
PFMT,Performant Financial Corporation,Industrials,Commercial Services and Supplies,2.61,0.00%,7.85%,0.00
LIND,Lindblad Expeditions Holdings Inc.,Consumer Discretionary,Hotels Restaurants and Leisure,6.14,0.00%,-40.16%,-0.01
RFL,Rafael Holdings Inc.,Real Estate,Real Estate Management and Development,1.83,0.00%,-1.61%,0.00
CBNK,Capital Bancorp Inc.,Financials,Banks,20.08,0.00%,-15.98%,0.00
ETNB,89bio Inc.,Health Care,Biotechnology,7.28,0.00%,-27.56%,-0.01
LINC,Lincoln Educational Services Corporation,Consumer Discretionary,Diversified Consumer Services,9.42,0.00%,43.16%,0.00
FDBC,Fidelity D & D Bancorp Inc.,Financials,Banks,50.25,0.00%,10.73%,0.00
ESP,Espey Mfg. & Electronics Corp.,Industrials,Electrical Equipment,17.22,0.00%,26.66%,0.00
BRID,Bridgford Foods Corporation,Consumer Staples,Food Products,10.51,0.00%,-12.63%,0.00
DGICB,Donegal Group Inc.,Financials,Insurance,13.04,0.00%,-11.38%,0.00
LRMR,Larimar Therapeutics Inc.,Health Care,Biotechnology,2.39,0.00%,-22.40%,0.00
PATI,Patriot Transportation Holding Inc.,Industrials,Ground Transportation,15.68,0.00%,90.64%,0.01
LNSR,LENSAR Inc.,Health Care,Health Care Equipment and Supplies,2.16,0.00%,-49.18%,-0.01
ALRS,Alerus Financial Corporation,Financials,Financial Services,17.63,0.00%,-21.13%,0.00
OPRT,Oportun Financial Corporation,Financials,Consumer Finance,2.51,0.00%,-61.97%,-0.02
MLNK,MeridianLink Inc.,Information Technology,Software,18.55,0.00%,21.56%,0.00
STTK,Shattuck Labs Inc.,Health Care,Biotechnology,1.89,0.00%,-14.48%,0.00
LMND,Lemonade Inc.,Financials,Insurance,14.33,0.00%,-37.18%,-0.01
TDUP,ThredUp Inc.,Consumer Discretionary,Specialty Retail,2.07,0.00%,125.00%,0.01
SRT,Startek Inc.,Industrials,Professional Services,4.34,0.00%,41.83%,0.00
PMCB,PharmaCyte Biotech Inc.,Health Care,Biotechnology,2.14,0.00%,-28.67%,0.00
BVH,Bluegreen Vacations Holding Corporation,Consumer Discretionary,Hotels Restaurants and Leisure,73.38,0.00%,249.93%,0.01
GNSS,Genasys Inc.,Information Technology,Communications Equipment,1.61,0.00%,-48.06%,-0.01
MPB,Mid Penn Bancorp Inc.,Financials,Banks,19.70,0.00%,-39.15%,-0.01
PFIN,P&F Industries Inc.,Industrials,Machinery,12.86,0.00%,145.02%,0.01
KRT,Karat Packaging Inc.,Industrials,Trading Companies and Distributors,20.91,0.00%,55.03%,0.00
KEQU,Kewaunee Scientific Corporation,Health Care,Health Care Equipment and Supplies,18.01,0.00%,8.76%,0.00
KTCC,Key Tronic Corporation,Information Technology,Electronic Equipment Instruments and Components,3.90,0.00%,-22.70%,0.00
PDSB,PDS Biotechnology Corporation,Health Care,Biotechnology,5.26,0.00%,-6.07%,0.00
ELMD,Electromed Inc.,Health Care,Health Care Equipment and Supplies,10.54,0.00%,4.36%,0.00
PRPL,Purple Innovation Inc.,Consumer Discretionary,Household Durables,0.59,0.00%,-88.83%,-0.09
SPRY,ARS Pharmaceuticals Inc.,Health Care,Biotechnology,4.00,0.00%,-35.06%,-0.01
MYPS,PLAYSTUDIOS Inc.,Communication Services,Entertainment,2.44,0.00%,-40.05%,-0.01
TAYD,Taylor Devices Inc.,Industrials,Machinery,21.95,0.00%,76.16%,0.00
RPHM,Reneo Pharmaceuticals Inc.,Health Care,Biotechnology,6.25,0.00%,124.83%,0.01
MHH,Mastech Digital Inc.,Industrials,Professional Services,9.65,0.00%,-32.04%,-0.01
CMCL,Caledonia Mining Corporation Plc,Materials,Metals and Mining,11.50,0.00%,3.43%,0.00
LIVE,Live Ventures Incorporated,Consumer Discretionary,Household Durables,27.38,0.00%,6.54%,0.00
TUSK,Mammoth Energy Services Inc.,Energy,Energy Equipment and Services,4.21,0.00%,-41.77%,-0.01
ARAY,Accuray Incorporated,Health Care,Health Care Equipment and Supplies,2.55,0.00%,11.35%,0.00
PFIE,Profire Energy Inc.,Energy,Energy Equipment and Services,1.88,0.00%,63.48%,0.00
CELC,Celcuity Inc.,Health Care,Biotechnology,10.89,0.00%,5.22%,0.00
JILL,J.Jill Inc.,Consumer Discretionary,Specialty Retail,29.35,0.00%,21.63%,0.00
EXPI,eXp World Holdings Inc.,Real Estate,Real Estate Management and Development,11.56,0.00%,-15.59%,0.00
TCS,The Container Store Group Inc.,Consumer Discretionary,Specialty Retail,1.75,0.00%,-64.57%,-0.02
